Student_ID,Name,Gender,Age,Department,Program,Year,Semester,Attendance,Assignment,CAT,FinalExam,StudyHours,InternetAccess,Device,ParentIncome,Scholarship,SkillsCount,Projects,LMSLogins,LibraryVisits,Location,Graduated,Placement,GPA,Total,Grade
S00818,Student_818,M,22,SE,BSc,4,1,43,48,73,70,5,No,Desktop,88187,No,13,3,154,47,Eldoret,No,No,2.54,63.5,B
S00819,Student_819,M,29,SE,BSc,3,1,74,37,92,37,4,No,Desktop,173275,No,1,4,124,26,Mombasa,Yes,No,2.0699999999999998,51.700000000000003,C
S00820,Student_820,F,23,AI,MSc,3,2,74,85,36,89,6,Yes,Laptop,32604,Yes,9,2,192,46,Eldoret,Yes,Yes,3.04,76.099999999999994,A
S00821,Student_821,F,32,IT,BSc,2,1,44,33,81,69,3,Yes,Laptop,210556,No,9,0,85,7,Mombasa,Yes,No,2.4700000000000002,61.700000000000003,B
S00822,Student_822,M,18,CS,MSc,1,1,66,72,45,54,6,Yes,Desktop,29417,Yes,1,7,97,49,Nakuru,Yes,No,2.2799999999999998,57,C
S00823,Student_823,F,33,CS,BSc,1,2,53,36,92,84,2,No,Laptop,67696,No,7,3,11,39,Nairobi,Yes,Yes,2.9199999999999999,72.900000000000006,A
S00824,Student_824,F,30,SE,MSc,1,2,76,98,57,100,11,No,Tablet,285060,Yes,0,4,10,4,Mombasa,Yes,Yes,3.54,88.599999999999994,A
S00825,Student_825,F,34,SE,BSc,2,1,62,68,67,68,6,No,Desktop,57748,Yes,15,3,63,51,Kisumu,Yes,No,2.6899999999999999,67.200000000000003,B
S00826,Student_826,F,29,CS,BSc,2,2,44,66,89,35,7,Yes,Desktop,67903,No,8,8,114,30,Nakuru,Yes,No,2.1200000000000001,52.899999999999999,C
S00827,Student_827,M,25,SE,MSc,1,1,64,89,65,91,12,Yes,Tablet,73988,No,1,3,2,49,Kisumu,Yes,Yes,3.3100000000000001,82.700000000000003,A
S00828,Student_828,M,32,AI,BSc,2,2,84,47,90,90,3,Yes,Laptop,72922,No,1,1,185,18,Kisumu,Yes,Yes,3.23,80.799999999999997,A
S00829,Student_829,M,18,CS,MSc,2,1,89,67,38,76,1,No,Tablet,258314,Yes,0,4,63,2,Mombasa,No,No,2.7200000000000002,67.900000000000006,B
S00830,Student_830,F,22,CS,BSc,3,1,47,100,70,91,1,Yes,Desktop,239067,No,11,5,170,45,Mombasa,Yes,Yes,3.3700000000000001,84.200000000000003,A
S00831,Student_831,M,34,IT,MSc,4,2,90,58,81,63,3,No,Laptop,38934,No,2,1,187,55,Kisumu,Yes,No,2.73,68.299999999999997,B
S00832,Student_832,M,34,AI,MSc,2,2,52,45,36,25,12,Yes,Laptop,67423,No,5,0,33,59,Eldoret,Yes,No,1.3600000000000001,33.899999999999999,F
S00833,Student_833,F,18,SE,MSc,1,2,68,89,63,28,11,No,Desktop,204971,Yes,13,5,33,47,Nairobi,No,No,2.0499999999999998,51.200000000000003,C
S00834,Student_834,M,29,SE,BSc,3,2,45,54,56,84,12,Yes,Tablet,91563,Yes,4,0,28,16,Kisumu,Yes,No,2.7400000000000002,68.5,B
S00835,Student_835,M,22,AI,MSc,2,1,76,39,27,62,5,No,Laptop,233242,Yes,0,3,171,57,Mombasa,No,No,2.0699999999999998,51.799999999999997,C
S00836,Student_836,M,22,CS,MSc,3,1,42,61,33,48,6,No,Laptop,179368,Yes,9,7,34,10,Mombasa,No,No,1.8799999999999999,47,D
S00837,Student_837,F,24,DS,BSc,4,2,49,93,47,94,10,No,Laptop,87827,No,11,6,198,19,Kisumu,Yes,Yes,3.2000000000000002,79.900000000000006,A
S00838,Student_838,F,25,IT,MSc,1,2,95,72,90,52,5,No,Laptop,276192,Yes,6,7,55,10,Nakuru,Yes,No,2.7200000000000002,67.900000000000006,B
S00839,Student_839,M,20,CS,BSc,4,1,52,92,63,54,10,No,Tablet,44797,No,4,0,92,57,Nakuru,No,No,2.5299999999999998,63.200000000000003,B
S00840,Student_840,M,22,IT,BSc,4,2,84,47,74,92,11,Yes,Tablet,176914,Yes,6,6,172,12,Nairobi,No,No,3.1400000000000001,78.599999999999994,A
S00841,Student_841,M,19,CS,BSc,1,2,54,89,50,45,8,No,Laptop,190786,No,9,4,163,60,Mombasa,Yes,No,2.23,55.700000000000003,C
S00842,Student_842,M,21,IT,BSc,4,2,52,63,95,92,9,No,Tablet,119025,Yes,0,8,53,39,Mombasa,Yes,Yes,3.3100000000000001,82.799999999999997,A
S00843,Student_843,F,29,IT,MSc,2,2,60,46,91,23,6,Yes,Desktop,270107,Yes,0,3,109,16,Nairobi,Yes,No,1.8,44.899999999999999,D
S00844,Student_844,M,31,CS,MSc,2,2,91,64,51,74,4,Yes,Tablet,76275,Yes,9,2,190,43,Mombasa,Yes,No,2.7599999999999998,69.099999999999994,B
S00845,Student_845,F,20,CS,MSc,1,1,66,36,50,100,10,No,Laptop,113932,Yes,2,8,146,14,Kisumu,Yes,Yes,2.9500000000000002,73.799999999999997,A
S00846,Student_846,F,25,DS,MSc,1,1,64,62,89,93,10,No,Desktop,150855,Yes,7,4,149,16,Nakuru,Yes,Yes,3.3199999999999998,83.099999999999994,A
S00847,Student_847,F,29,IT,MSc,4,1,57,59,51,51,5,Yes,Laptop,174804,Yes,13,7,81,0,Eldoret,No,No,2.1299999999999999,53.200000000000003,C
S00848,Student_848,M,35,AI,MSc,2,2,50,49,96,60,7,Yes,Laptop,142139,No,3,7,8,2,Eldoret,Yes,No,2.5600000000000001,64,B
S00849,Student_849,M,32,IT,BSc,4,1,56,70,99,33,2,Yes,Desktop,60684,No,8,7,186,33,Nairobi,Yes,No,2.2400000000000002,55.899999999999999,C
S00850,Student_850,M,29,CS,BSc,1,2,54,38,79,24,2,No,Desktop,195854,Yes,13,4,98,57,Nakuru,Yes,No,1.6299999999999999,40.799999999999997,D
S00851,Student_851,M,25,DS,BSc,2,1,71,90,92,59,6,Yes,Desktop,51363,Yes,6,6,175,38,Eldoret,Yes,Yes,2.9199999999999999,73,A
S00852,Student_852,F,35,SE,BSc,4,2,83,59,75,39,4,Yes,Laptop,233961,Yes,6,7,179,40,Eldoret,Yes,No,2.1800000000000002,54.600000000000001,C
S00853,Student_853,F,22,AI,BSc,4,2,87,44,82,39,11,Yes,Tablet,21755,No,11,3,180,41,Mombasa,Yes,No,2.1400000000000001,53.399999999999999,C
S00854,Student_854,M,29,DS,MSc,2,1,69,83,80,60,4,No,Desktop,295121,Yes,6,0,135,27,Eldoret,Yes,No,2.7799999999999998,69.5,B
S00855,Student_855,M,23,CS,BSc,4,2,79,62,59,38,12,Yes,Desktop,257418,Yes,6,0,151,60,Mombasa,Yes,No,2.04,51.100000000000001,C
S00856,Student_856,F,21,DS,BSc,1,2,72,89,97,39,1,No,Laptop,69449,Yes,11,1,138,26,Eldoret,Yes,No,2.5600000000000001,63.899999999999999,B
S00857,Student_857,F,32,CS,MSc,4,1,63,54,82,78,3,No,Desktop,86395,No,14,5,59,46,Kisumu,Yes,Yes,2.8999999999999999,72.5,A
S00858,Student_858,M,29,CS,BSc,4,1,43,95,81,41,9,Yes,Desktop,240801,No,9,6,96,42,Kisumu,Yes,No,2.3999999999999999,60,B
S00859,Student_859,M,28,IT,BSc,2,2,99,46,53,85,12,No,Desktop,209455,No,3,8,13,9,Nakuru,Yes,Yes,2.8900000000000001,72.200000000000003,A
S00860,Student_860,M,24,SE,MSc,1,2,82,82,72,80,1,No,Tablet,232514,Yes,0,7,56,24,Nairobi,Yes,Yes,3.1600000000000001,79,A
S00861,Student_861,F,26,DS,BSc,1,2,81,96,73,52,4,Yes,Tablet,179309,Yes,15,8,194,58,Mombasa,Yes,No,2.7200000000000002,67.900000000000006,B
S00862,Student_862,F,35,CS,BSc,3,1,71,72,76,64,3,No,Laptop,50311,No,2,0,176,15,Eldoret,Yes,No,2.75,68.700000000000003,B
S00863,Student_863,M,21,AI,BSc,2,2,99,46,72,88,3,Yes,Tablet,182429,No,0,0,108,19,Kisumu,Yes,Yes,3.1000000000000001,77.5,A
S00864,Student_864,F,20,SE,BSc,2,2,75,58,71,25,5,Yes,Desktop,172716,No,6,0,137,57,Eldoret,Yes,No,1.8300000000000001,45.799999999999997,D
S00865,Student_865,F,24,AI,BSc,4,1,92,83,27,41,6,Yes,Desktop,71842,Yes,3,4,6,24,Nakuru,Yes,No,2.0699999999999998,51.700000000000003,C
S00866,Student_866,M,29,IT,BSc,3,1,50,92,83,33,12,Yes,Laptop,210083,Yes,12,3,128,27,Nakuru,Yes,No,2.2599999999999998,56.5,C
S00867,Student_867,F,34,IT,BSc,3,2,45,100,69,85,4,No,Desktop,208992,No,1,7,84,30,Nakuru,No,No,3.23,80.799999999999997,A
S00868,Student_868,F,22,AI,MSc,3,2,88,70,72,88,4,Yes,Tablet,233851,No,1,0,80,7,Nakuru,Yes,Yes,3.25,81.200000000000003,A
S00869,Student_869,M,23,AI,BSc,4,1,68,92,30,50,7,Yes,Tablet,171564,Yes,15,8,192,10,Eldoret,Yes,No,2.25,56.200000000000003,C
S00870,Student_870,F,21,SE,MSc,4,2,40,52,81,51,4,No,Laptop,65516,No,15,3,45,43,Mombasa,Yes,No,2.2400000000000002,56.100000000000001,C
S00871,Student_871,F,24,DS,MSc,3,1,79,62,79,77,8,Yes,Tablet,58029,Yes,2,7,116,29,Eldoret,Yes,Yes,2.98,74.599999999999994,A
S00872,Student_872,F,22,IT,MSc,2,2,86,33,87,77,10,Yes,Laptop,198250,Yes,3,3,75,32,Eldoret,Yes,Yes,2.8399999999999999,71.099999999999994,A
S00873,Student_873,F,31,IT,BSc,3,2,61,60,83,70,12,Yes,Tablet,204193,Yes,1,3,56,40,Kisumu,No,No,2.79,69.700000000000003,B
S00874,Student_874,M,34,IT,BSc,3,2,95,41,89,96,1,Yes,Tablet,128113,No,12,8,189,32,Eldoret,Yes,Yes,3.3399999999999999,83.5,A
S00875,Student_875,M,31,CS,MSc,1,1,43,82,83,59,1,No,Tablet,201374,Yes,5,0,12,24,Kisumu,Yes,No,2.6699999999999999,66.799999999999997,B
S00876,Student_876,M,32,DS,BSc,4,1,63,37,61,51,3,No,Tablet,67549,Yes,4,1,158,36,Nairobi,Yes,No,2.0600000000000001,51.399999999999999,C
S00877,Student_877,M,19,DS,BSc,3,1,95,92,64,80,12,No,Desktop,66990,Yes,15,2,148,58,Nakuru,Yes,Yes,3.23,80.700000000000003,A
S00878,Student_878,M,31,IT,BSc,2,2,77,35,37,34,5,No,Tablet,140755,Yes,10,3,104,33,Nakuru,Yes,No,1.5600000000000001,39.100000000000001,F
S00879,Student_879,M,34,CS,BSc,1,2,80,71,92,100,2,Yes,Desktop,104955,Yes,10,0,148,26,Eldoret,Yes,Yes,3.6200000000000001,90.599999999999994,A
S00880,Student_880,M,32,AI,MSc,2,2,60,36,100,93,3,No,Desktop,25698,No,14,0,192,30,Nakuru,No,No,3.1899999999999999,79.700000000000003,A
S00881,Student_881,M,23,CS,MSc,3,1,41,90,30,90,2,No,Desktop,162907,No,3,1,145,2,Eldoret,Yes,Yes,2.9199999999999999,73.099999999999994,A
S00882,Student_882,M,21,IT,MSc,2,1,63,76,100,52,8,No,Laptop,187248,No,3,2,35,57,Eldoret,Yes,No,2.7000000000000002,67.5,B
S00883,Student_883,M,34,DS,BSc,1,1,51,41,97,42,10,Yes,Tablet,194680,No,1,8,33,47,Eldoret,Yes,No,2.1499999999999999,53.700000000000003,C
S00884,Student_884,M,31,SE,MSc,2,2,51,35,29,84,3,Yes,Laptop,280776,No,12,4,44,39,Nairobi,Yes,No,2.3999999999999999,59.899999999999999,C
S00885,Student_885,M,30,SE,MSc,2,1,76,93,93,32,4,Yes,Tablet,128452,Yes,7,5,131,4,Eldoret,Yes,No,2.4300000000000002,60.799999999999997,B
S00886,Student_886,F,32,CS,MSc,2,2,69,75,92,26,7,No,Tablet,188015,Yes,14,6,98,58,Nairobi,Yes,No,2.1299999999999999,53.299999999999997,C
S00887,Student_887,M,35,AI,BSc,2,2,43,56,83,99,4,No,Laptop,149361,Yes,6,6,71,15,Eldoret,Yes,Yes,3.2599999999999998,81.599999999999994,A
S00888,Student_888,F,24,SE,BSc,2,1,52,85,28,86,5,No,Desktop,145055,Yes,13,1,62,10,Nairobi,No,No,2.8300000000000001,70.799999999999997,A
S00889,Student_889,F,33,SE,BSc,1,1,49,73,49,22,7,Yes,Desktop,289635,No,2,4,65,41,Kisumu,Yes,No,1.6100000000000001,40.299999999999997,D
S00890,Student_890,F,28,IT,BSc,3,1,90,79,79,57,1,No,Desktop,236112,No,10,6,178,57,Mombasa,Yes,No,2.7599999999999998,69.099999999999994,B
S00891,Student_891,M,21,DS,MSc,3,1,49,54,54,33,6,Yes,Laptop,137714,No,6,1,180,50,Nakuru,Yes,No,1.72,43,D
S00892,Student_892,F,26,DS,MSc,1,2,75,31,87,67,4,No,Tablet,169897,No,14,3,113,42,Mombasa,Yes,No,2.5800000000000001,64.599999999999994,B
S00893,Student_893,F,29,CS,BSc,2,2,78,92,72,79,10,No,Laptop,258357,No,7,6,107,30,Kisumu,Yes,Yes,3.2000000000000002,80.099999999999994,A
S00894,Student_894,M,20,AI,BSc,2,2,72,73,91,54,5,No,Laptop,228704,No,0,7,51,44,Eldoret,Yes,No,2.6800000000000002,67,B
S00895,Student_895,M,26,IT,MSc,1,1,64,45,99,61,4,No,Laptop,221587,Yes,15,0,153,32,Nairobi,Yes,No,2.6299999999999999,65.700000000000003,B
S00896,Student_896,M,25,SE,BSc,4,1,98,49,70,79,12,Yes,Desktop,227037,No,4,2,159,54,Kisumu,Yes,Yes,2.9199999999999999,73.099999999999994,A
S00897,Student_897,F,25,CS,BSc,4,1,86,49,74,53,2,No,Desktop,153742,Yes,13,7,181,25,Eldoret,Yes,No,2.3900000000000001,59.700000000000003,C
S00898,Student_898,M,31,IT,MSc,3,2,42,69,61,44,12,Yes,Laptop,133132,No,12,5,127,19,Eldoret,Yes,No,2.0899999999999999,52.200000000000003,C
S00899,Student_899,F,33,CS,BSc,3,2,91,86,86,31,8,No,Tablet,59000,Yes,2,1,5,57,Kisumu,Yes,No,2.3599999999999999,59,C
S00900,Student_900,M,22,CS,MSc,1,2,45,48,56,59,5,No,Tablet,47256,No,15,8,11,25,Kisumu,Yes,No,2.1899999999999999,54.799999999999997,C
S00901,Student_901,M,19,CS,MSc,4,1,95,63,47,64,9,Yes,Desktop,113887,No,10,8,164,56,Nakuru,Yes,No,2.54,63.5,B
S00902,Student_902,M,30,SE,MSc,2,2,45,46,57,92,11,Yes,Desktop,83154,Yes,2,4,124,19,Eldoret,No,No,2.8399999999999999,71.099999999999994,A
S00903,Student_903,F,27,SE,BSc,1,2,74,33,49,37,7,No,Laptop,115118,Yes,3,0,133,49,Mombasa,Yes,No,1.6899999999999999,42.299999999999997,D
S00904,Student_904,M,19,IT,MSc,3,2,50,74,78,100,5,No,Laptop,298011,No,15,8,168,10,Nakuru,No,No,3.4199999999999999,85.400000000000006,A
S00905,Student_905,M,31,DS,BSc,4,1,77,36,84,34,10,Yes,Desktop,29519,Yes,14,6,92,31,Kisumu,Yes,No,1.95,48.700000000000003,D
S00906,Student_906,M,32,IT,MSc,2,1,55,76,79,30,7,Yes,Tablet,101248,No,1,8,150,37,Eldoret,No,No,2.0600000000000001,51.5,C
S00907,Student_907,M,29,DS,BSc,4,1,79,94,78,76,10,No,Laptop,41255,Yes,12,2,142,12,Kisumu,Yes,Yes,3.21,80.299999999999997,A
S00908,Student_908,M,28,IT,BSc,4,1,44,64,90,65,10,Yes,Tablet,25272,Yes,5,6,134,9,Eldoret,Yes,No,2.71,67.700000000000003,B
S00909,Student_909,F,30,IT,MSc,4,2,48,50,44,70,2,No,Desktop,113511,No,7,3,96,10,Nakuru,Yes,No,2.3399999999999999,58.600000000000001,C
S00910,Student_910,F,19,CS,MSc,4,1,40,99,75,50,4,No,Laptop,188703,No,7,8,54,56,Kisumu,Yes,No,2.5499999999999998,63.799999999999997,B
S00911,Student_911,M,31,DS,BSc,2,1,40,72,36,48,12,Yes,Laptop,129237,No,14,8,63,46,Kisumu,Yes,No,1.98,49.600000000000001,D
S00912,Student_912,F,25,SE,MSc,2,1,56,50,41,46,5,Yes,Laptop,117746,Yes,9,5,89,55,Kisumu,No,No,1.8700000000000001,46.799999999999997,D
S00913,Student_913,M,24,SE,BSc,1,1,95,66,78,40,11,No,Tablet,261620,No,15,5,171,8,Mombasa,Yes,No,2.3300000000000001,58.299999999999997,C
S00914,Student_914,M,25,IT,BSc,4,1,89,89,36,86,8,No,Desktop,36818,Yes,11,1,19,45,Kisumu,Yes,Yes,3.0800000000000001,76.900000000000006,A
S00915,Student_915,M,26,DS,BSc,2,2,84,91,55,55,3,No,Laptop,226925,No,7,5,167,39,Eldoret,Yes,No,2.6000000000000001,65.099999999999994,B
S00916,Student_916,F,34,SE,MSc,2,1,40,83,28,79,4,Yes,Desktop,214996,No,15,1,109,46,Nairobi,Yes,No,2.6299999999999999,65.700000000000003,B
S00917,Student_917,M,21,DS,MSc,1,1,91,57,60,65,6,Yes,Laptop,82377,No,5,4,148,7,Eldoret,Yes,No,2.6000000000000001,65,B
S00918,Student_918,F,26,AI,MSc,3,1,58,84,53,55,10,No,Tablet,72222,No,5,5,187,34,Eldoret,Yes,No,2.4300000000000002,60.700000000000003,B
S00919,Student_919,M,34,IT,BSc,3,2,59,92,37,28,11,No,Laptop,167989,No,6,4,100,38,Nairobi,No,No,1.8300000000000001,45.700000000000003,D
S00920,Student_920,F,28,DS,MSc,2,2,65,30,54,36,8,No,Tablet,264963,Yes,3,8,146,47,Nakuru,Yes,No,1.6499999999999999,41.299999999999997,D
S00921,Student_921,M,22,SE,MSc,4,1,86,45,100,46,12,No,Tablet,77046,Yes,12,6,31,34,Kisumu,Yes,No,2.4199999999999999,60.600000000000001,B
S00922,Student_922,M,23,DS,MSc,1,1,58,95,67,37,8,No,Tablet,54010,Yes,5,4,125,8,Kisumu,Yes,No,2.27,56.700000000000003,C
S00923,Student_923,M,19,DS,BSc,1,2,100,88,77,51,1,No,Laptop,100016,No,12,7,93,9,Kisumu,Yes,No,2.7400000000000002,68.5,B
S00924,Student_924,M,28,IT,BSc,2,1,43,56,51,72,4,Yes,Laptop,59719,Yes,4,1,5,38,Eldoret,Yes,No,2.4700000000000002,61.700000000000003,B
S00925,Student_925,M,34,SE,BSc,2,1,79,30,44,31,1,No,Desktop,189533,No,8,5,42,23,Eldoret,No,No,1.53,38.200000000000003,F
S00926,Student_926,F,20,DS,BSc,4,2,93,87,46,26,4,Yes,Tablet,85435,Yes,1,0,52,23,Eldoret,No,No,1.96,48.899999999999999,D
S00927,Student_927,M,26,AI,BSc,3,1,60,33,65,41,7,No,Laptop,84795,Yes,4,3,194,14,Mombasa,Yes,No,1.8400000000000001,46.100000000000001,D
S00928,Student_928,F,23,IT,BSc,2,2,67,78,25,96,9,Yes,Laptop,57676,Yes,10,4,17,10,Mombasa,Yes,Yes,3.0099999999999998,75.299999999999997,A
S00929,Student_929,F,20,SE,BSc,3,1,46,81,46,95,6,No,Tablet,32153,No,12,5,129,54,Mombasa,No,No,3.1000000000000001,77.5,A
S00930,Student_930,M,27,DS,BSc,1,1,52,64,37,53,6,No,Tablet,22065,Yes,0,6,131,36,Nairobi,Yes,No,2.0800000000000001,51.899999999999999,C
S00931,Student_931,F,32,DS,BSc,1,1,48,62,88,49,10,No,Tablet,99509,Yes,14,5,121,55,Nairobi,Yes,No,2.3700000000000001,59.299999999999997,C
S00932,Student_932,M,25,CS,MSc,4,1,82,95,25,88,8,Yes,Desktop,240483,Yes,3,0,59,35,Kisumu,Yes,Yes,3.0499999999999998,76.200000000000003,A
S00933,Student_933,M,27,CS,MSc,2,1,52,42,39,53,5,Yes,Tablet,212698,Yes,6,5,176,54,Nairobi,Yes,No,1.9199999999999999,47.899999999999999,D
S00934,Student_934,M,30,CS,BSc,1,1,54,61,46,25,3,No,Laptop,196883,No,14,0,59,37,Eldoret,Yes,No,1.5700000000000001,39.299999999999997,F
S00935,Student_935,F,30,DS,BSc,1,1,76,52,31,78,2,Yes,Tablet,280854,No,1,3,62,2,Nakuru,No,No,2.5299999999999998,63.200000000000003,B
S00936,Student_936,F,34,DS,MSc,1,2,82,88,61,47,6,Yes,Desktop,80471,No,12,5,50,51,Kisumu,Yes,No,2.46,61.5,B
S00937,Student_937,M,28,CS,BSc,4,1,66,36,65,34,6,No,Desktop,227836,No,1,3,119,15,Mombasa,Yes,No,1.75,43.799999999999997,D
S00938,Student_938,F,33,CS,MSc,1,1,46,67,88,34,3,No,Desktop,183472,No,7,0,151,30,Eldoret,Yes,No,2.1000000000000001,52.600000000000001,C
S00939,Student_939,F,29,SE,BSc,4,1,93,67,85,72,8,Yes,Tablet,25665,No,8,3,11,8,Nairobi,Yes,Yes,3.0299999999999998,75.700000000000003,A
S00940,Student_940,M,33,DS,BSc,3,1,86,64,52,51,5,No,Tablet,286054,Yes,12,7,105,42,Kisumu,Yes,No,2.29,57.299999999999997,C
S00941,Student_941,F,35,SE,BSc,4,1,94,77,66,92,10,No,Tablet,146015,No,11,3,157,40,Eldoret,Yes,Yes,3.3599999999999999,84,A
S00942,Student_942,M,26,CS,MSc,1,2,42,96,51,65,3,No,Laptop,51002,Yes,9,3,18,9,Nairobi,No,No,2.6400000000000001,66.099999999999994,B
S00943,Student_943,M,33,IT,BSc,2,1,99,92,46,41,2,Yes,Tablet,104517,No,4,4,192,35,Eldoret,Yes,No,2.3199999999999998,58,C
S00944,Student_944,F,30,SE,MSc,3,2,87,67,85,57,10,Yes,Laptop,127279,No,13,6,85,36,Mombasa,Yes,No,2.7000000000000002,67.599999999999994,B
S00945,Student_945,M,18,SE,BSc,1,2,41,39,25,32,3,Yes,Tablet,231340,Yes,10,0,42,25,Mombasa,Yes,No,1.3200000000000001,32.899999999999999,F
S00946,Student_946,M,19,SE,MSc,1,1,82,40,87,93,8,Yes,Desktop,48256,Yes,12,0,113,56,Nakuru,Yes,Yes,3.2000000000000002,80.099999999999994,A
S00947,Student_947,F,24,AI,MSc,3,2,81,66,51,37,6,No,Laptop,130220,No,1,2,13,9,Eldoret,Yes,No,2,50,C
S00948,Student_948,F,27,AI,BSc,4,2,82,47,53,75,2,No,Desktop,80280,No,1,4,87,31,Nakuru,No,No,2.6299999999999999,65.700000000000003,B
S00949,Student_949,M,23,CS,MSc,4,1,99,99,92,68,11,Yes,Desktop,184941,No,2,6,156,53,Mombasa,Yes,Yes,3.2799999999999998,82.099999999999994,A
S00950,Student_950,M,20,DS,BSc,4,1,46,32,30,49,3,Yes,Desktop,139357,No,8,0,31,13,Kisumu,Yes,No,1.6599999999999999,41.5,D
S00951,Student_951,F,28,CS,BSc,1,2,70,85,57,47,7,Yes,Tablet,28577,No,4,1,140,32,Kisumu,Yes,No,2.3599999999999999,58.899999999999999,C
S00952,Student_952,M,20,IT,BSc,1,1,92,56,85,52,5,Yes,Desktop,231890,Yes,0,1,80,8,Kisumu,No,No,2.54,63.399999999999999,B
S00953,Student_953,M,27,DS,MSc,3,2,49,96,32,68,11,No,Laptop,178238,Yes,11,2,161,28,Nakuru,Yes,No,2.5800000000000001,64.5,B
S00954,Student_954,M,33,CS,MSc,1,2,64,30,74,49,11,No,Laptop,225567,Yes,13,7,139,53,Mombasa,Yes,No,2.0699999999999998,51.700000000000003,C
S00955,Student_955,M,35,DS,BSc,3,2,42,54,66,20,11,Yes,Laptop,107079,No,4,0,112,42,Nairobi,Yes,No,1.53,38.200000000000003,F
S00956,Student_956,F,28,SE,MSc,2,2,49,67,77,78,1,No,Tablet,184446,No,6,3,12,49,Nakuru,Yes,Yes,2.9100000000000001,72.700000000000003,A
S00957,Student_957,M,31,IT,BSc,4,1,89,32,36,47,12,Yes,Tablet,64133,Yes,6,7,63,51,Eldoret,Yes,No,1.8400000000000001,46,D
S00958,Student_958,M,29,CS,MSc,4,2,96,96,84,89,1,Yes,Laptop,137374,No,5,0,34,54,Mombasa,Yes,Yes,3.6000000000000001,90.099999999999994,A
S00959,Student_959,M,19,CS,BSc,4,2,61,72,78,37,5,No,Laptop,164526,Yes,7,7,37,5,Mombasa,Yes,No,2.1800000000000002,54.600000000000001,C
S00960,Student_960,M,20,DS,MSc,4,1,72,77,97,55,4,No,Tablet,132384,Yes,10,1,124,38,Mombasa,Yes,No,2.7799999999999998,69.5,B
S00961,Student_961,M,34,AI,MSc,4,1,41,66,83,56,5,No,Desktop,154939,Yes,10,7,12,46,Eldoret,Yes,No,2.48,61.899999999999999,B
S00962,Student_962,M,21,CS,MSc,1,1,74,88,84,67,2,No,Laptop,31041,No,4,0,88,50,Nairobi,No,No,3.0099999999999998,75.299999999999997,A
S00963,Student_963,F,34,IT,BSc,2,1,98,64,91,39,11,Yes,Laptop,124327,Yes,5,3,85,7,Eldoret,Yes,No,2.4100000000000001,60.299999999999997,B
S00964,Student_964,M,33,CS,MSc,2,1,76,69,94,39,10,Yes,Tablet,118489,No,6,0,105,55,Eldoret,Yes,No,2.3900000000000001,59.700000000000003,C
S00965,Student_965,M,29,CS,BSc,3,2,75,89,61,86,2,Yes,Desktop,126697,No,13,8,14,34,Eldoret,Yes,Yes,3.2200000000000002,80.5,A
S00966,Student_966,F,32,SE,MSc,3,1,83,34,78,36,4,Yes,Desktop,42021,Yes,11,6,194,12,Nairobi,Yes,No,1.95,48.700000000000003,D
S00967,Student_967,M,20,CS,BSc,3,2,56,84,67,57,7,Yes,Laptop,179017,No,0,8,95,5,Nakuru,Yes,No,2.5699999999999998,64.299999999999997,B
S00968,Student_968,F,30,SE,MSc,3,2,75,34,83,61,3,Yes,Laptop,276907,No,14,6,125,52,Mombasa,Yes,No,2.46,61.399999999999999,B
S00969,Student_969,F,35,AI,BSc,2,2,64,70,53,62,4,No,Laptop,21401,No,12,8,128,57,Nakuru,No,No,2.48,62,B
S00970,Student_970,M,24,CS,MSc,4,2,71,81,79,21,4,Yes,Desktop,290275,No,5,1,111,59,Nairobi,Yes,No,1.98,49.600000000000001,D
S00971,Student_971,F,34,IT,MSc,2,2,81,30,47,27,10,No,Desktop,48323,No,2,4,86,21,Nakuru,No,No,1.48,37,F
S00972,Student_972,M,18,AI,BSc,4,1,74,61,63,91,9,No,Laptop,52549,Yes,14,6,41,50,Nakuru,Yes,Yes,3.1099999999999999,77.700000000000003,A
S00973,Student_973,M,20,SE,BSc,4,2,50,32,33,67,2,No,Tablet,141231,No,7,8,115,12,Mombasa,No,No,2.0600000000000001,51.5,C
S00974,Student_974,M,27,DS,BSc,3,1,63,60,89,33,3,No,Desktop,247904,No,10,2,99,17,Kisumu,Yes,No,2.1000000000000001,52.600000000000001,C
S00975,Student_975,M,20,SE,MSc,3,2,79,68,44,29,3,Yes,Desktop,32636,Yes,0,3,174,8,Mombasa,No,No,1.79,44.799999999999997,D
S00976,Student_976,M,32,IT,MSc,4,2,69,96,56,51,11,No,Desktop,202991,No,0,3,39,2,Nakuru,Yes,No,2.5099999999999998,62.799999999999997,B
S00977,Student_977,M,18,CS,BSc,4,2,78,83,42,34,3,No,Laptop,222897,No,14,0,123,19,Mombasa,No,No,1.99,49.799999999999997,D
S00978,Student_978,F,22,DS,BSc,4,2,41,40,49,36,7,Yes,Tablet,268949,No,4,6,103,48,Kisumu,Yes,No,1.6000000000000001,39.899999999999999,F
S00979,Student_979,M,21,AI,BSc,2,1,80,51,66,64,3,Yes,Laptop,146134,No,3,6,163,22,Nairobi,No,No,2.54,63.399999999999999,B
S00980,Student_980,F,25,DS,BSc,1,1,92,62,58,95,9,No,Desktop,299873,No,13,1,120,58,Mombasa,Yes,Yes,3.23,80.700000000000003,A
